https://www.moma.org/collection/works/83536,"40.68957479982746, -74.0430841865869","https://www.google.com/maps/place/40°41'22.5%22N+74°02'35.1%22W/@40.6828064,-74.0454878,834a,35y,39.22t/data=!3m1!1e3!4m4!3m3!8m2!3d40.6895748!4d-74.0430842?entry=ttu"
https://www.moma.org/collection/works/83537,"51.35077685989592, -0.11674142495791595","https://www.google.com/maps/@51.3532957,-0.1088572,495a,35y,297.49h,44.82t/data=!3m5!1e1!3m3!1skmVuYQ8kX54rJb4nNYdSbw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DkmVuYQ8kX54rJb4nNYdSbw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D13.376058%26pitch%3D0%26thumbfov%3D100?entry=ttu"
https://www.moma.org/collection/works/83538,"49.48695530315101, 0.10751205459331625","https://www.google.com/maps/place/49°29'13.0%22N+0°06'27.0%22E/@49.4871577,0.1056542,127a,35y,89.97h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d49.4869553!4d0.1075121?entry=ttu"
https://www.moma.org/collection/works/83539,"57.05108765324497, -92.59528046938004","https://www.google.com/maps/place/57°03'03.9%22N+92°35'43.0%22W/@57.0193041,-92.61905,4852a,35y,38.48t/data=!3m1!1e3!4m4!3m3!8m2!3d57.0510877!4d-92.5952805?entry=ttu"
https://www.moma.org/collection/works/83540,"45.10832271097335, 3.8414381998774823","https://www.google.com/maps/place/45°06'30.0%22N+3°50'29.2%22E/@45.1078739,3.8447553,260a,35y,279.94h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d45.1083227!4d3.8414382?entry=ttu"
https://www.moma.org/collection/works/83541,"51.83052602778765, 12.241811186312464","https://www.google.com/maps/place/51°49'49.9%22N+12°14'30.5%22E/@51.8254998,12.2417997,686a,35y,39.2t/data=!3m1!1e3!4m4!3m3!8m2!3d51.830526!4d12.2418112?entry=ttu"
https://www.moma.org/collection/works/83542,"43.70264245422624, -72.28921992853401","https://www.google.com/maps/place/43°42'09.5%22N+72°17'21.2%22W/@43.7000619,-72.2900561,394a,35y,39.31t/data=!3m1!1e3!4m4!3m3!8m2!3d43.7026425!4d-72.2892199?entry=ttu"
https://www.moma.org/collection/works/83543,"42.391219697522374, -71.10139759072389","https://www.google.com/maps/place/42°23'28.4%22N+71°06'05.0%22W/@42.3897324,-71.1020385,200a,35y,39.48t/data=!3m1!1e3!4m4!3m3!8m2!3d42.3912222!4d-71.1013889?entry=ttu"
https://www.moma.org/collection/works/83544,"42.341388276915104, -71.09202121574259","https://www.google.com/maps/place/140+Fenway,+Boston,+MA+02115/@42.3435285,-71.0925955,238a,35y,163.21h,44.92t/data=!3m1!1e3!4m12!1m5!3m4!2zNDLCsDIwJzI5LjAiTiA3McKwMDUnMzEuMyJX!8m2!3d42.3413889!4d-71.0920278!3m5!1s0x89e37a1f31f9f6df:0xfcff76492ba21389!8m2!3d42.3407907!4d-71.0917633!16s%2Fg%2F1tdbgfr9?entry=ttu"
https://www.moma.org/collection/works/83545,"42.35888180748135, -71.05782293199077","https://www.google.com/maps/place/42°21'32.0%22N+71°03'28.2%22W/@42.3562669,-71.058085,311a,35y,39.42t/data=!3m1!1e3!4m4!3m3!8m2!3d42.3588818!4d-71.0578229?entry=ttu"
